iter,opt,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
75,1.998569499733222e6,1036.8771251554135,1.997708571763443e6,1897.8050949343597,0.215756642,1031.1061024672817,1.997403991249801e6,2196.61458588831,0.20999016,2.4528708308935165e-6,1.9985691146371716e6,0.3850985031458549,0.167667067,1049.7362985771615,1.9977099100723132e6,1909.3259594859555,0.159696815,0.33058902178891003,1.998467307005954e6,102.5233162897639,0.140987602
76,1.998569499733222e6,1025.9590849245433,1.9974328287281268e6,2162.6300900196366,0.217384036,1021.4777308318298,1.997435977255111e6,2155.0002089427144,0.211593809,2.064509317278862e-6,1.9985690961145074e6,0.40362077913596295,0.169770608,1042.1793442231137,1.9976265735276458e6,1985.1055497992784,0.161674722,0.3109286848921329,1.9984808974355892e6,88.91322631761432,0.142735967
77,1.998569499733222e6,1018.1719219519291,1.9977046396061631e6,1883.0320490106824,0.219117017,1013.3810152194928,1.9976158559239316e6,1967.0248245098628,0.216229053,1.803738996386528e-6,1.9985692065289752e6,0.2932060504972469,0.171537527,1032.2789439184126,1.9977836928478638e6,1818.0858292765915,0.163895998,0.29186438606120646,1.9984911459831046e6,78.64561450341716,0.144386211
78,1.998569499733222e6,1010.0900852109771,1.9977009689523284e6,1878.6208661044948,0.223528204,1002.6984295987058,1.9974960314582232e6,2076.1667045974755,0.217943699,1.5951227396726608e-6,1.9985692703742916e6,0.2293605254672002,0.175899533,1024.9297944905702,1.9975947257441753e6,1999.7037835372612,0.166786209,0.27650393336080015,1.998485533360789e6,84.24287636624649,0.146147453
79,1.998569499733222e6,1000.1446225622203,1.997591591052393e6,1978.053303391207,0.22525531,990.9325863022823,1.9974272021501935e6,2133.2301693306654,0.219533856,1.401873305439949e-6,1.998569249334327e6,0.25040029690717347,0.177447033,1014.7644764345605,1.9975685794149092e6,2015.6847947472706,0.168831245,0.254510530969128,1.9984808571488755e6,88.89709487743676,0.148094637
80,1.998569499733222e6,986.6736197734717,1.9973373681091876e6,2218.8052438077284,0.227003132,983.6642209847923,1.997673147946106e6,1880.016008100618,0.221169866,1.307344064116478e-6,1.9985693036589744e6,0.19607555490802042,0.179058998,1004.6710012254771,1.9975039240888963e6,2070.246645551175,0.170871455,0.23334819660522044,1.998486983465292e6,82.74961612652987,0.149819515
81,1.998569499733222e6,976.183545436943,1.9973882859299197e6,2157.397348739265,0.228708472,972.6135813717265,1.9975028997944628e6,2039.2135201309284,0.222740173,1.237494871020317e-6,1.9985693484335134e6,0.1513009459595196,0.180807026,995.3182744451333,1.997549961680939e6,2014.856326728128,0.172852559,0.21368202730081975,1.9984895431096773e6,80.1703055719845,0.151230268
82,1.998569499733222e6,965.9910084127914,1.9975043407305207e6,2031.150011114165,0.230373319,961.1581205108669,1.9974640163869343e6,2066.641466798552,0.226947245,1.1695083230733871e-6,1.998569336757928e6,0.16297646361635998,0.182532865,987.1825638313312,1.9974388031311953e6,2117.8791658580303,0.174830146,0.19342428050003946,1.998499964217289e6,69.72894021356478,0.152796537
83,1.998569499733222e6,956.9680470528547,1.997409171002087e6,2117.2967781878833,0.235604865,948.0378988056909,1.9972196509813755e6,2297.8866506520426,0.228669765,1.1313240975141525e-6,1.998569361129186e6,0.13860516707063653,0.186991471,975.7740877026226,1.99720248756564e6,2342.786255284678,0.176787495,0.18165792035870254,1.9984968792604655e6,72.80213067680597,0.154355692
84,1.998569499733222e6,947.9233368814457,1.997626544492631e6,1890.8785774723801,0.238122016,939.6297693110537,1.9976503254161705e6,1858.8040863624483,0.230232755,1.0959338396787643e-6,1.9985694221637526e6,0.07757056519039907,0.188883837,962.2646995733958,1.9974267823304925e6,2104.9821023028344,0.178863389,0.16710758651606739,1.9984895413773707e6,80.12546343775466,0.156298576
85,1.998569499733222e6,940.3425661006477,1.9975378418148411e6,1972.0004844814248,0.240461806,934.1431555359159,1.99782371395098e6,1679.9289377779933,0.232212601,1.0679941624403e-6,1.998569423648133e6,0.0760861569433473,0.190647191,953.3485230479855,1.9974033168865922e6,2119.531369677745,0.181127368,0.15431816899217665,1.9985075582554918e6,62.09579589916393,0.157696162
86,1.998569499733222e6,931.1434856175911,1.9976501759173211e6,1850.4673015183362,0.242312866,928.1133893027436,1.9978468528529673e6,1650.7602695573296,0.236382911,1.0493677109479904e-6,1.9985694369721776e6,0.06276209361385554,0.19220813,943.2851234560367,1.9973625696490011e6,2150.215207676869,0.183243616,0.14330181037075818,1.9984967016599388e6,72.94137509353459,0.159529172
87,1.998569499733222e6,923.33001901838,1.9977161347142528e6,1776.695037987578,0.243913082,919.7630338382442,1.9976733450880405e6,1815.9176790197089,0.238141823,1.0363291949033737e-6,1.9985694431565695e6,0.056577688694233075,0.193788198,932.6893360477407,1.9975398182582296e6,1962.3708110400476,0.185274218,0.13428109395317733,1.9985057789143221e6,63.855099993757904,0.16134779
88,1.998569499733222e6,918.0295402246993,1.997905220073101e6,1582.3092003456259,0.248093286,912.4500669224653,1.9975691773991454e6,1912.7724009990634,0.239781749,1.0284129530191422e-6,1.9985694394569912e6,0.06027725918102078,0.198000279,923.0908711522352,1.9976714814271661e6,1821.10917720804,0.187293025,0.12260808073915541,1.9985021720760446e6,67.45026525808498,0.163380711
89,1.998569499733222e6,910.7726392939221,1.9976976058462244e6,1782.6665262915776,0.249789855,902.0436734289397,1.997356229394139e6,2115.3140125118953,0.241476679,1.0228250175714493e-6,1.9985694517583097e6,0.04797593492548913,0.199880329,916.3680837249849,1.997439943436652e6,2045.9243802949786,0.18923826,0.11286575649864972,1.9985038053095993e6,65.8072893791832,0.167939776
90,1.998569499733222e6,903.1093653303105,1.9976727659766031e6,1799.8431219490012,0.251395575,893.774817120051,1.9973542156147468e6,2109.0589355952397,0.243197344,1.0190997272729874e-6,1.9985694575099123e6,0.0422243288194295,0.201662688,905.734551202273,1.9974388493678411e6,2036.3849165830761,0.191294513,0.1045356176327914,1.9985092486024331e6,60.355666406452656,0.169872268
91,1.998569499733222e6,894.3105598331895,1.9976711332394166e6,1792.6770536385884,0.253105119,886.3055185324047,1.9976578764091157e6,1797.928842638561,0.247623578,1.0130461305379868e-6,1.9985694451922658e6,0.05454196917708032,0.203327204,896.5623939691577,1.9975315416730964e6,1934.5204540947452,0.193237212,0.09744222997687757,1.998510200214357e6,59.39696109481156,0.171743569
92,1.998569499733222e6,885.7969664412085,1.9975358672575406e6,1919.429442122666,0.257709929,880.1417203883175,1.997864663068341e6,1584.978385269147,0.24942592,1.010717824101448e-6,1.9985694598247143e6,0.03990951838204637,0.208012485,887.055090590613,1.99762038259299e6,1836.1722308224998,0.195376131,0.08941592206247151,1.998516368772766e6,53.22037637792528,0.173315612
93,1.998569499733222e6,876.3094706886914,1.9974862671401547e6,1959.542063756031,0.259474004,874.6441700954456,1.9978084535020376e6,1635.6904012797168,0.25100944,1.0074581950902939e-6,1.998569469578379e6,0.030155850341543555,0.210400324,880.1392982585821,1.997732379268034e6,1717.2597634466365,0.197380731,0.08253214159049094,1.9985104137189034e6,59.168546460103244,0.175201409
94,1.998569499733222e6,868.2391790139955,1.9974802147610998e6,1957.524151136051,0.261158876,869.834500655299,1.9977895191247554e6,1649.8151091219333,0.252608708,1.0046642273664474e-6,1.9985694768637782e6,0.022870448388857767,0.212221454,872.4226619864348,1.9978733113319948e6,1568.6110632135533,0.199378341,0.07470976072363555,1.9985143874876555e6,55.18695532716811,0.177096888
95,1.998569499733222e6,861.1070632215124,1.997491535550868e6,1939.0712455754983,0.262813272,862.8386501877103,1.9977631593604032e6,1669.179023006378,0.25427508,1.0041985660791397e-6,1.9985694758026905e6,0.023931535717565566,0.213913746,867.64273127052,1.9978542453643614e6,1582.8971001310274,0.201361918,0.0673493433278054,1.9985173428544193e6,52.22422814602032,0.17912382
96,1.998569499733222e6,855.1032338815276,1.9978051137897207e6,1619.4891773827549,0.264435626,855.4258442663122,1.9975935114760469e6,1831.4141014413617,0.258622842,1.0023359209299088e-6,1.9985694755861466e6,0.024148077762220055,0.215954058,860.9022950490471,1.9978547610544586e6,1575.6409738124348,0.203343084,0.06405358458869159,1.9985362701085932e6,33.29367821337655,0.180780456
97,1.998569499733222e6,848.9660478446167,1.9978234000682672e6,1595.0657127992017,0.2686404,848.1570885831024,1.9977223030492219e6,1695.3537725831266,0.260255297,1.0028015822172165e-6,1.9985694794616022e6,0.020272622670745477,0.220354228,855.4137798936572,1.997849125963667e6,1575.7875494486652,0.205252511,0.05856710742227733,1.9985192776846043e6,50.280615725088865,0.182677801
98,1.998569499733222e6,842.3404813825618,1.9977454175981143e6,1666.4226164902502,0.27032894,840.152655277634,1.9974322425736664e6,1977.4098148331104,0.26198903,1.0023359209299088e-6,1.9985694834291881e6,0.016305036173434928,0.222012592,850.6866307028104,1.9977189322709427e6,1701.2540929820389,0.207147835,0.05562261794693768,1.9985402514070077e6,29.303948832210153,0.184372955
99,1.998569499733222e6,833.7725685907062,1.9975688489111552e6,1834.4233906574082,0.272207136,830.0073324611876,1.9973691560449603e6,2030.3510207229701,0.263760809,1.001870259642601e-6,1.9985694808156155e6,0.018918608402600512,0.223812852,843.4287136106286,1.9977244389756285e6,1688.4894712041132,0.209097813,0.050109065836295485,1.9985211791443862e6,48.37069790158421,0.186240483
100,1.998569499733222e6,826.4579816821497,1.9976014859252346e6,1794.47178966942,0.273915629,821.244673730107,1.9975860730813793e6,1804.671325572679,0.269234938,9.990762919187546e-7,1.9985694833629713e6,0.01637124957051128,0.225704724,837.1068199945148,1.9976501188030136e6,1756.487750202883,0.211330862,0.04699388914741576,1.9985379326964454e6,31.61403066571802,0.187925575
101,1.998569499733222e6,818.7687413285021,1.9976002013440626e6,1788.0671304879652,0.275945862,816.1898335691076,1.997775005128718e6,1610.6844380730763,0.271334646,1.00000761449337e-6,1.9985694849376492e6,0.014796572679188102,0.227717787,829.3536630941089,1.9976035507170474e6,1795.3026792686433,0.213738718,0.04361871420405805,1.9985328535893573e6,36.6897625788115,0.190207278
102,1.998569499733222e6,811.7145590202417,1.9977563860071762e6,1624.8282850660034,0.280268745,808.0034776485991,1.9976457599384652e6,1731.7432724054088,0.273099906,1.00000761449337e-6,1.9985694721071413e6,0.02762708073714748,0.233102819,821.5299258960877,1.9978735556461853e6,1517.4740129327402,0.215804931,0.041233319556340575,1.9985373558985596e6,32.18506798194721,0.191647888
103,1.998569499733222e6,804.6592286347877,1.9976124145323995e6,1761.7444294572051,0.282087886,800.3924376999494,1.9975291994836382e6,1840.6926872837357,0.275028427,1.00000761449337e-6,1.9985694850315244e6,0.014702697459142655,0.235095465,816.3400633621495,1.9980076433736393e6,1378.1964229447767,0.217719123,0.03868441446684301,1.9985398223846052e6,29.716033031232655,0.193447762
104,1.998569499733222e6,798.3285328436177,1.997649374310038e6,1718.4539560275152,0.283822352,795.1732250002678,1.997718461735343e6,1646.2112228790065,0.276835695,9.98144969344139e-7,1.9985694892725016e6,0.010461718629812822,0.237070024,811.6025858640205,1.9976978463796335e6,1683.2559394524433,0.219752941,0.03616398968733847,1.998534983630387e6,34.55226682452485,0.195101192
105,1.998569499733222e6,793.9930908626411,1.9980016940976903e6,1361.798726394365,0.285645625,790.5527243085671,1.9980008652397194e6,1359.1872178112098,0.28146053,9.98144969344139e-7,1.9985694855575678e6,0.014176652330206707,0.238782341,804.0232083823066,1.9977413102091188e6,1632.2127324854955,0.22187621,0.0328660502564162,1.9985325995511245e6,36.93304814770818,0.197009475
106,1.998569499733222e6,788.5232785635162,1.9979473837189358e6,1410.6392928496061,0.290849866,785.0359373774845,1.9979388429412625e6,1415.692729336879,0.283676254,1.0004732757806778e-6,1.998569490600821e6,0.009133401268627495,0.240647695,798.441603229614,1.9978020884231473e6,1565.852913304232,0.226426831,0.03048845869489014,1.9985380605796431e6,31.469642037525773,0.198666545
107,1.998569499733222e6,783.4606066851411,1.997834145692551e6,1518.8146473560773,0.29278589,780.060129937483,1.9978156439737573e6,1533.9158894022403,0.285356498,9.995419532060623e-7,1.9985694785807054e6,0.021153516107006,0.245368357,791.8502431244124,1.9974272173135276e6,1934.1326628187671,0.228811448,0.028622622834518552,1.99854170234218e6,27.826013664714992,0.20052664
108,1.998569499733222e6,777.397181523731,1.997789858588791e6,1557.0383259548107,0.294425228,772.1005099012982,1.9975469375441144e6,1794.6626990088844,0.286931784,9.995419532060623e-7,1.9985694893576254e6,0.010376596153946593,0.247396941,784.6369203345384,1.9978766025365083e6,1477.5341170481406,0.230877537,0.026598143624141812,1.9985411121365177e6,28.414194847922772,0.20242119
109,1.998569499733222e6,771.9336028674152,1.9977711648948977e6,1570.2684411916707,0.296096774,766.254832133418,1.997731970394527e6,1603.7841708283813,0.288583892,9.990762919187546e-7,1.9985694769723213e6,0.022761899715987965,0.249059727,779.2826720203739,1.997681277326121e6,1667.505079121329,0.232834371,0.024942765710875392,1.998542398955773e6,27.125720214564353,0.204363549
110,1.998569499733222e6,768.1399711582344,1.9979891671253224e6,1348.4725790576776,0.29773401,759.3444249106105,1.9977103168889743e6,1618.5272691582213,0.293058555,9.98144969344139e-7,1.9985694896230102e6,0.0101112098491285,0.251011354,772.6148239744361,1.9975589689801112e6,1783.1455770852044,0.234743943,0.021762684686109424,1.9985489750365312e6,20.546459375414997,0.205848822
111,1.998569499733222e6,764.217640318675,1.9979998612792974e6,1333.8560942431504,0.302020615,754.2252537820023,1.9977725638249703e6,1551.161162033648,0.295031382,9.976793080568314e-7,1.9985694902556278e6,0.009478591789957136,0.255314985,764.9918592676986,1.9979591631199727e6,1375.3284725169651,0.236717675,0.019759775837883353,1.9985387895452129e6,30.729947784915566,0.207750703
112,1.998569499733222e6,758.7687707084697,1.9978772747469037e6,1450.9937570267648,0.304016971,749.675407619914,1.997977354395803e6,1341.8207450387708,0.296721191,9.976793080568314e-7,1.998569490981971e6,0.008752248744713143,0.25706626,760.2752182136755,1.9979727641704828e6,1357.0107809528708,0.238666467,0.017535616410896182,1.9985487671825239e6,20.750086314510554,0.209167064
113,1.998569499733222e6,753.5458759244066,1.9977888492810845e6,1534.1963280618947,0.305751622,745.874899544986,1.9979806795930164e6,1334.695039750659,0.298435538,9.986106306314468e-7,1.9985694814562418e6,0.01827797869918868,0.258777608,756.486963347299,1.9978589627878135e6,1467.023908755742,0.240704482,0.016413684701547027,1.9985462433257983e6,23.272821108344942,0.211306282
114,1.998569499733222e6,747.92440841184,1.9978304422502904e6,1486.9818913434865,0.307384653,741.7278707067017,1.997960794523481e6,1350.433080447663,0.300072733,9.967479854822159e-7,1.9985694916661836e6,0.008068035123869777,0.260682847,751.698749759933,1.9977291799666462e6,1592.0185163356364,0.242730846,0.015530143165960908,1.9985507032938404e6,18.811969524715096,0.212878645
115,1.998569499733222e6,742.8324837128166,1.997824611784984e6,1487.7204319508746,0.309031659,736.4517038634513,1.9978689294538968e6,1437.021983188606,0.304355061,9.995419532060623e-7,1.9985694889804397e6,0.010753781796665862,0.262291288,745.241122943582,1.9977073661268638e6,1607.3747293017805,0.244808338,0.014363090740516782,1.9985454249745845e6,24.08912172820419,0.214872141
116,1.998569499733222e6,737.0575961254071,1.9978549217493047e6,1451.6355800425517,0.313308731,732.4345471027773,1.9979037217401306e6,1398.2125401941885,0.305992916,9.990762919187546e-7,1.9985694916640113e6,0.008070209674770012,0.267345222,739.8501728430856,1.9977767099088617e6,1532.6399972033687,0.246895572,0.013274675467982888,1.9985496021132348e6,19.91089466260746,0.216533644
117,1.998569499733222e6,731.5632491374854,1.9976604993278177e6,1640.5636545416783,0.315018564,726.2766782708932,1.9977710412876313e6,1524.735123861581,0.307658009,9.986106306314468e-7,1.9985694782881518e6,0.021446068683872,0.268973069,733.9814056081232,1.9977080616304446e6,1595.419508385472,0.248936165,0.012477465206757188,1.9985500320286327e6,19.480182054452598,0.218035094
118,1.998569499733222e6,723.7064403726254,1.9975252243347054e6,1767.9818388892745,0.316664087,720.2344148799311,1.9977111281117017e6,1578.6060364001605,0.309329854,9.995419532060623e-7,1.998569491656869e6,0.008077352453256026,0.270892314,727.6493073904421,1.9976799854042581e6,1617.1636363542639,0.250947651,0.01130487839691341,1.9985474901475161e6,22.020890584215522,0.219910746
119,1.998569499733222e6,718.0276817318518,1.9975894336620693e6,1698.0937528844515,0.318309424,715.6577684783842,1.997852516050566e6,1432.6414511343173,0.313848761,9.990762919187546e-7,1.998569482962792e6,0.016771428927313536,0.272666633,722.4028257385362,1.9979182882050131e6,1373.6143539473414,0.252897876,0.010584211209788918,1.9985510633883025e6,18.44692913070321,0.221762469
120,1.998569499733222e6,713.9271448480431,1.9979375313874206e6,1345.895490649331,0.322820426,710.3778331882786,1.9977447896500425e6,1535.0879163677746,0.315488327,9.986106306314468e-7,1.9985694904529422e6,0.009281278355047107,0.274439839,718.2581157668028,1.9980109361638403e6,1276.821685148403,0.254881496,0.009697140892967582,1.9985540489060748e6,15.460524288006127,0.223388526
